GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39
1500000US110010049011,110010049011,"Block Group 1, Census Tract 49.01, District of Columbia, District of Columbia",1379,229,324,172,277,173,98,114,98,114,0,12,179,128,0,12,0,12,0,12,179,128,179,128,0,12,47,34,42,33,38,33,4,6,5,8,1055,209,608,171,367,127,365,128,2,5,241,107,33,53,33,53,0,12,208,97,208,97,0,12,447,152,234,68,125,57,109,50,213,108
1500000US110010049012,110010049012,"Block Group 2, Census Tract 49.01, District of Columbia, District of Columbia",1433,257,192,131,62,67,32,48,32,48,0,12,30,47,30,47,0,12,30,47,0,12,0,12,0,12,130,113,60,33,60,33,0,12,70,107,1241,196,555,201,370,133,360,130,10,13,185,155,98,135,64,84,34,52,87,73,87,73,0,12,686,133,426,73,266,62,160,55,260,89
1500000US110010049021,110010049021,"Block Group 1, Census Tract 49.02, District of Columbia, District of Columbia",702,217,251,141,80,97,0,12,0,12,0,12,80,97,54,87,54,87,0,12,26,42,26,42,0,12,171,105,80,48,66,46,14,18,91,79,451,183,225,172,85,69,85,69,0,12,140,160,60,97,60,97,0,12,80,127,80,127,0,12,226,133,118,70,43,46,75,51,108,111
1500000US110010049022,110010049022,"Block Group 2, Census Tract 49.02, District of Columbia, District of Columbia",2453,430,242,173,195,171,90,115,90,115,0,12,105,156,0,12,0,12,0,12,105,156,105,156,0,12,47,35,27,22,10,12,17,18,20,19,2211,439,1100,389,476,148,476,148,0,12,624,414,0,12,0,12,0,12,624,414,616,413,8,11,1111,195,693,108,380,89,313,84,418,129
1500000US110010050011,110010050011,"Block Group 1, Census Tract 50.01, District of Columbia, District of Columbia",788,187,10,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,11,0,12,0,12,0,12,10,11,778,187,367,155,321,142,316,141,5,8,46,70,0,12,0,12,0,12,46,70,12,18,34,52,411,139,256,80,125,40,131,67,155,69
1500000US110010050012,110010050012,"Block Group 2, Census Tract 50.01, District of Columbia, District of Columbia",1275,294,181,169,13,21,13,21,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,168,167,4,6,4,6,0,12,164,167,1094,216,557,179,516,182,495,173,21,27,41,37,0,12,0,12,0,12,41,37,41,37,0,12,537,138,347,68,197,61,150,71,190,87
1500000US110010050021,110010050021,"Block Group 1, Census Tract 50.02, District of Columbia, District of Columbia",1473,308,376,147,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,376,147,325,128,274,132,51,48,51,56,1097,301,546,278,236,158,236,158,0,12,310,239,249,219,221,187,28,45,61,82,61,82,0,12,551,167,493,154,465,154,28,29,58,48
1500000US110010050022,110010050022,"Block Group 2, Census Tract 50.02, District of Columbia, District of Columbia",1943,319,94,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,94,63,42,35,23,27,19,21,52,40,1849,324,564,271,457,256,405,242,52,85,107,99,0,12,0,12,0,12,107,99,86,78,21,32,1285,216,985,169,755,169,230,82,300,119
1500000US110010050023,110010050023,"Block Group 3, Census Tract 50.02, District of Columbia, District of Columbia",1240,651,33,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,38,19,30,19,30,0,12,14,23,1207,653,716,640,647,617,647,617,0,12,69,118,69,118,69,118,0,12,0,12,0,12,0,12,491,155,371,114,282,126,89,61,120,95
1500000US110010050024,110010050024,"Block Group 4, Census Tract 50.02, District of Columbia, District of Columbia",1315,296,206,106,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,206,106,123,100,109,98,14,22,83,39,1109,292,513,217,491,214,491,214,0,12,22,35,0,12,0,12,0,12,22,35,22,35,0,12,596,243,415,154,275,118,140,104,181,121
1500000US110010052011,110010052011,"Block Group 1, Census Tract 52.01, District of Columbia, District of Columbia",2091,463,195,104,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,195,104,140,92,81,77,59,54,55,43,1896,462,458,301,458,301,458,301,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1438,439,1094,248,904,240,190,133,344,290
1500000US110010052012,110010052012,"Block Group 2, Census Tract 52.01, District of Columbia, District of Columbia",1376,381,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1376,381,273,209,273,209,273,209,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1103,364,681,150,503,140,178,91,422,289
1500000US110010052013,110010052013,"Block Group 3, Census Tract 52.01, District of Columbia, District of Columbia",706,217,52,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,52,56,52,56,52,56,0,12,0,12,654,218,137,98,106,100,106,100,0,12,31,52,0,12,0,12,0,12,31,52,31,52,0,12,517,225,394,126,303,108,91,94,123,130
1500000US110010052014,110010052014,"Block Group 4, Census Tract 52.01, District of Columbia, District of Columbia",2032,468,278,181,44,69,44,69,44,69,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,234,167,197,155,197,155,0,12,37,58,1754,486,509,233,509,233,509,233,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1245,440,748,216,378,140,370,193,497,294
1500000US110010053011,110010053011,"Block Group 1, Census Tract 53.01, District of Columbia, District of Columbia",917,168,54,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,54,40,35,43,35,43,0,12,19,30,863,167,202,146,202,146,202,146,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,661,163,461,110,279,111,182,69,200,90
1500000US110010053012,110010053012,"Block Group 2, Census Tract 53.01, District of Columbia, District of Columbia",1520,277,56,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,56,45,56,45,42,38,14,22,0,12,1464,272,853,259,818,252,818,252,0,12,35,57,0,12,0,12,0,12,35,57,35,57,0,12,611,178,453,114,338,101,115,69,158,94
1500000US110010053013,110010053013,"Block Group 3, Census Tract 53.01, District of Columbia, District of Columbia",1335,224,175,83,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,175,83,116,60,103,59,13,14,59,55,1160,230,273,165,204,120,204,120,0,12,69,137,69,137,45,89,24,49,0,12,0,12,0,12,887,165,835,159,730,160,105,82,52,44
1500000US110010053014,110010053014,"Block Group 4, Census Tract 53.01, District of Columbia, District of Columbia",1201,269,180,154,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,180,154,114,81,61,53,53,62,66,84,1021,239,229,167,229,167,178,130,51,80,0,12,0,12,0,12,0,12,0,12,0,12,0,12,792,174,689,140,581,131,108,77,103,67
1500000US110010055001,110010055001,"Block Group 1, Census Tract 55, District of Columbia, District of Columbia",819,352,70,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,70,54,38,59,38,59,0,12,32,37,749,347,246,229,129,153,129,153,0,12,117,178,0,12,0,12,0,12,117,178,117,178,0,12,503,302,393,158,287,111,106,132,110,168
1500000US110010055002,110010055002,"Block Group 2, Census Tract 55, District of Columbia, District of Columbia",2508,516,362,268,19,31,0,12,0,12,0,12,19,31,19,31,0,12,19,31,0,12,0,12,0,12,343,266,120,91,79,62,41,65,223,200,2146,484,1105,437,1056,430,1056,430,0,12,49,81,49,81,49,81,0,12,0,12,0,12,0,12,1041,291,944,244,742,213,202,122,97,81
1500000US110010055003,110010055003,"Block Group 3, Census Tract 55, District of Columbia, District of Columbia",1710,406,330,186,14,23,0,12,0,12,0,12,14,23,0,12,0,12,0,12,14,23,0,12,14,23,316,191,205,130,148,113,57,62,111,101,1380,406,674,375,633,370,633,370,0,12,41,66,0,12,0,12,0,12,41,66,41,66,0,12,706,256,602,176,529,164,73,90,104,130
1500000US110010055004,110010055004,"Block Group 4, Census Tract 55, District of Columbia, District of Columbia",748,271,305,255,168,265,0,12,0,12,0,12,168,265,0,12,0,12,0,12,168,265,168,265,0,12,137,104,116,90,102,86,14,23,21,33,443,183,49,75,49,75,49,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,394,178,336,138,278,121,58,72,58,69
1500000US110010055005,110010055005,"Block Group 5, Census Tract 55, District of Columbia, District of Columbia",744,236,146,127,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,146,127,63,61,40,48,23,37,83,95,598,188,222,168,222,168,222,168,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,376,137,328,112,247,106,81,81,48,57
1500000US110010056001,110010056001,"Block Group 1, Census Tract 56, District of Columbia, District of Columbia",1873,338,523,234,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,523,234,335,128,206,92,129,94,188,160,1350,298,283,174,283,174,283,174,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1067,248,842,181,669,188,173,110,225,135
1500000US110010056002,110010056002,"Block Group 2, Census Tract 56, District of Columbia, District of Columbia",1337,251,289,156,131,189,131,189,131,189,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,158,127,158,127,127,113,31,50,0,12,1048,225,544,210,544,210,544,210,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,504,139,430,117,386,116,44,41,74,58
1500000US110010056003,110010056003,"Block Group 3, Census Tract 56, District of Columbia, District of Columbia",1130,307,205,165,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,205,165,100,80,31,39,69,73,105,93,925,307,535,316,444,300,444,300,0,12,91,120,74,120,74,120,0,12,17,30,17,30,0,12,390,188,319,136,265,129,54,55,71,92
1500000US110010056004,110010056004,"Block Group 4, Census Tract 56, District of Columbia, District of Columbia",751,228,234,111,24,39,0,12,0,12,0,12,24,39,0,12,0,12,0,12,24,39,24,39,0,12,210,102,108,51,80,51,28,26,102,83,517,205,213,134,213,134,213,134,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,304,164,278,154,250,145,28,34,26,31
1500000US110010058001,110010058001,"Block Group 1, Census Tract 58, District of Columbia, District of Columbia",1084,165,55,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,55,47,39,43,32,42,7,10,16,17,1029,157,317,122,317,122,317,122,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,712,114,634,107,543,115,91,46,78,46
1500000US110010058002,110010058002,"Block Group 2, Census Tract 58, District of Columbia, District of Columbia",1685,301,366,253,110,101,104,100,104,100,0,12,6,9,6,9,0,12,6,9,0,12,0,12,0,12,256,227,113,68,107,66,6,9,143,215,1319,159,612,158,550,149,550,149,0,12,62,49,32,34,32,34,0,12,30,34,30,34,0,12,707,108,559,86,450,88,109,39,148,57
1500000US110010059001,110010059001,"Block Group 1, Census Tract 59, District of Columbia, District of Columbia",2445,219,422,112,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,422,112,245,77,191,71,54,31,177,83,2023,220,363,123,363,123,363,123,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1660,221,957,113,572,114,385,66,703,167
1500000US110010062021,110010062021,"Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",65,106,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,65,106,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,65,106,39,64,0,12,39,64,26,43
1500000US110010064001,110010064001,"Block Group 1, Census Tract 64, District of Columbia, District of Columbia",1322,317,588,221,479,219,33,52,33,52,0,12,446,209,58,66,55,64,3,6,388,216,388,216,0,12,109,51,109,51,109,51,0,12,0,12,734,251,458,216,133,88,133,88,0,12,325,201,8,12,0,12,8,12,317,200,317,200,0,12,276,103,204,62,164,57,40,31,72,62
1500000US110010064002,110010064002,"Block Group 2, Census Tract 64, District of Columbia, District of Columbia",1133,256,512,192,403,191,26,21,26,21,0,12,377,192,0,12,0,12,0,12,377,192,377,192,0,12,109,54,95,48,88,47,7,11,14,17,621,214,480,209,88,80,88,80,0,12,392,187,19,32,19,32,0,12,373,182,361,180,12,18,141,58,130,55,116,54,14,15,11,14
1500000US110010065001,110010065001,"Block Group 1, Census Tract 65, District of Columbia, District of Columbia",859,184,147,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,147,101,53,56,18,17,35,52,94,55,712,172,241,105,229,105,219,101,10,15,12,19,0,12,0,12,0,12,12,19,12,19,0,12,471,142,297,69,211,53,86,48,174,94
1500000US110010065002,110010065002,"Block Group 2, Census Tract 65, District of Columbia, District of Columbia",1694,344,152,182,15,23,0,12,0,12,0,12,15,23,0,12,0,12,0,12,15,23,15,23,0,12,137,183,33,36,13,19,20,30,104,168,1542,313,882,210,807,215,803,215,4,8,75,57,12,20,12,20,0,12,63,55,58,52,5,8,660,291,331,90,206,60,125,77,329,220
1500000US110010066001,110010066001,"Block Group 1, Census Tract 66, District of Columbia, District of Columbia",2024,206,71,55,48,50,48,50,25,39,23,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,24,23,24,13,21,10,11,0,12,1953,202,1205,235,1084,226,1084,226,0,12,121,106,21,35,21,35,0,12,100,104,100,104,0,12,748,174,463,102,319,88,144,52,285,112
1500000US110010067001,110010067001,"Block Group 1, Census Tract 67, District of Columbia, District of Columbia",1321,183,66,46,9,14,9,14,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,57,42,7,13,0,12,7,13,50,40,1255,186,937,213,727,229,709,225,18,23,210,167,114,114,76,73,38,44,96,119,96,119,0,12,318,92,225,60,132,49,93,47,93,54
1500000US110010067002,110010067002,"Block Group 2, Census Tract 67, District of Columbia, District of Columbia",1504,222,15,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,17,15,17,15,17,0,12,0,12,1489,223,909,186,709,189,679,185,30,29,200,148,24,37,24,37,0,12,176,151,166,148,10,15,580,189,291,63,172,59,119,48,289,153
1500000US110010067003,110010067003,"Block Group 3, Census Tract 67, District of Columbia, District of Columbia",1296,170,122,73,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,122,73,84,66,62,62,22,20,38,28,1174,165,779,176,622,156,622,156,0,12,157,115,39,60,28,43,11,18,118,100,107,92,11,18,395,127,220,69,136,61,84,43,175,87
1500000US110010068011,110010068011,"Block Group 1, Census Tract 68.01, District of Columbia, District of Columbia",1529,180,186,62,31,27,18,19,0,12,18,19,13,20,13,20,13,20,0,12,0,12,0,12,0,12,155,59,111,48,95,46,16,13,44,24,1343,179,868,166,430,157,430,157,0,12,438,173,124,101,124,101,0,12,314,165,284,161,30,30,475,133,267,57,192,52,75,31,208,110
1500000US110010068012,110010068012,"Block Group 2, Census Tract 68.01, District of Columbia, District of Columbia",555,108,29,25,12,17,12,17,12,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,18,17,18,17,18,0,12,0,12,526,111,334,118,244,101,244,101,0,12,90,92,15,22,15,22,0,12,75,90,75,90,0,12,192,64,133,44,93,40,40,20,59,35
1500000US110010068021,110010068021,"Block Group 1, Census Tract 68.02, District of Columbia, District of Columbia",951,142,57,45,41,45,6,8,0,12,6,8,35,45,0,12,0,12,0,12,35,45,26,43,9,14,16,15,6,9,6,9,0,12,10,11,894,144,679,139,492,130,484,128,8,11,187,100,86,79,81,77,5,7,101,72,80,59,21,24,215,65,151,44,100,39,51,23,64,31
1500000US110010068022,110010068022,"Block Group 2, Census Tract 68.02, District of Columbia, District of Columbia",1537,203,174,132,98,112,24,36,24,36,0,12,74,104,7,12,0,12,7,12,67,104,67,104,0,12,76,73,21,19,11,11,10,16,55,58,1363,184,966,205,870,194,852,191,18,17,96,69,14,21,14,21,0,12,82,68,82,68,0,12,397,94,269,61,194,54,75,34,128,54
1500000US110010068041,110010068041,"Block Group 1, Census Tract 68.04, District of Columbia, District of Columbia",211,210,125,155,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,125,155,0,12,0,12,0,12,125,155,86,114,71,112,0,12,0,12,0,12,71,112,71,112,50,80,21,32,0,12,0,12,0,12,15,20,3,6,3,6,0,12,12,19
1500000US110010069001,110010069001,"Block Group 1, Census Tract 69, District of Columbia, District of Columbia",1421,189,73,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,73,49,73,49,62,47,11,17,0,12,1348,192,705,203,545,186,545,186,0,12,160,112,25,44,25,44,0,12,135,102,135,102,0,12,643,130,504,103,396,101,108,45,139,61
1500000US110010069002,110010069002,"Block Group 2, Census Tract 69, District of Columbia, District of Columbia",799,180,16,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,16,0,12,0,12,0,12,16,16,783,177,607,182,607,182,552,150,55,87,0,12,0,12,0,12,0,12,0,12,0,12,0,12,176,84,134,56,114,51,20,22,42,43
1500000US110010070001,110010070001,"Block Group 1, Census Tract 70, District of Columbia, District of Columbia",1441,251,32,38,20,33,0,12,0,12,0,12,20,33,0,12,0,12,0,12,20,33,20,33,0,12,12,19,12,19,0,12,12,19,0,12,1409,248,817,240,689,168,689,168,0,12,128,174,111,171,111,171,0,12,17,30,17,30,0,12,592,171,382,90,255,82,127,60,210,118
1500000US110010070002,110010070002,"Block Group 2, Census Tract 70, District of Columbia, District of Columbia",841,149,74,42,9,15,9,15,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,65,42,10,15,10,15,0,12,55,39,767,153,432,162,432,162,432,162,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,335,94,265,80,209,79,56,35,70,39
1500000US110010071001,110010071001,"Block Group 1, Census Tract 71, District of Columbia, District of Columbia",703,391,279,369,268,367,248,361,248,361,0,12,20,44,20,44,12,27,8,17,0,12,0,12,0,12,11,16,11,16,11,16,0,12,0,12,424,139,140,108,62,56,62,56,0,12,78,92,0,12,0,12,0,12,78,92,78,92,0,12,284,111,157,66,85,60,72,42,127,72
1500000US110010071002,110010071002,"Block Group 2, Census Tract 71, District of Columbia, District of Columbia",2646,342,923,365,773,347,0,12,0,12,0,12,773,347,61,95,61,95,0,12,712,329,703,329,9,15,150,101,76,51,70,51,6,9,74,90,1723,422,1139,450,695,234,695,234,0,12,444,376,73,101,73,101,0,12,371,371,357,368,14,22,584,121,472,93,361,81,111,58,112,52
1500000US110010072001,110010072001,"Block Group 1, Census Tract 72, District of Columbia, District of Columbia",3469,260,376,198,192,197,0,12,0,12,0,12,192,197,4,9,0,12,4,9,188,194,188,194,0,12,184,88,74,47,52,43,22,20,110,71,3093,301,1181,288,815,234,815,234,0,12,366,221,40,49,40,49,0,12,326,218,314,210,12,20,1912,277,1193,121,708,122,485,108,719,207
1500000US110010072002,110010072002,"Block Group 2, Census Tract 72, District of Columbia, District of Columbia",1087,157,169,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,169,60,155,62,147,60,8,14,14,21,918,171,427,169,387,169,387,169,0,12,40,44,0,12,0,12,0,12,40,44,40,44,0,12,491,102,378,84,289,74,89,36,113,42
1500000US110010073011,110010073011,"Block Group 1, Census Tract 73.01, District of Columbia, District of Columbia",3972,362,143,102,137,102,91,87,91,87,0,12,46,48,0,12,0,12,0,12,46,48,37,44,9,14,6,11,0,12,0,12,0,12,6,11,3829,350,3701,364,3552,372,3552,372,0,12,149,98,58,33,58,33,0,12,91,93,91,93,0,12,128,57,120,53,111,53,9,11,8,14
1500000US110010073041,110010073041,"Block Group 1, Census Tract 73.04, District of Columbia, District of Columbia",1984,357,880,340,790,346,0,12,0,12,0,12,790,346,22,35,22,35,0,12,768,346,755,345,13,22,90,57,56,46,56,46,0,12,34,32,1104,258,919,259,381,202,381,202,0,12,538,213,93,84,93,84,0,12,445,202,445,202,0,12,185,77,169,67,127,63,42,30,16,21
1500000US110010073042,110010073042,"Block Group 2, Census Tract 73.04, District of Columbia, District of Columbia",946,233,283,161,189,143,0,12,0,12,0,12,189,143,0,12,0,12,0,12,189,143,180,148,9,19,94,54,34,36,34,36,0,12,60,29,663,235,609,237,218,160,218,160,0,12,391,186,0,12,0,12,0,12,391,186,391,186,0,12,54,38,54,38,54,38,0,12,0,12
1500000US110010073043,110010073043,"Block Group 3, Census Tract 73.04, District of Columbia, District of Columbia",318,172,40,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,46,40,46,40,46,0,12,0,12,278,188,234,187,182,178,182,178,0,12,52,62,0,12,0,12,0,12,52,62,52,62,0,12,44,36,44,36,44,36,0,12,0,12
1500000US110010074011,110010074011,"Block Group 1, Census Tract 74.01, District of Columbia, District of Columbia",1206,164,746,174,652,170,84,86,84,86,0,12,568,172,0,12,0,12,0,12,568,172,513,152,55,41,94,51,79,40,63,40,16,23,15,22,460,138,412,134,0,12,0,12,0,12,412,134,103,89,103,89,0,12,309,141,305,139,4,7,48,31,48,31,48,31,0,12,0,12
1500000US110010074012,110010074012,"Block Group 2, Census Tract 74.01, District of Columbia, District of Columbia",1106,226,715,198,580,198,0,12,0,12,0,12,580,198,57,61,49,52,8,13,523,199,523,199,0,12,135,52,116,48,116,48,0,12,19,14,391,126,258,121,46,70,46,70,0,12,212,107,31,32,31,32,0,12,181,105,181,105,0,12,133,42,121,39,115,41,6,9,12,14
1500000US110010074031,110010074031,"Block Group 1, Census Tract 74.03, District of Columbia, District of Columbia",3192,374,1302,440,1046,437,0,12,0,12,0,12,1046,437,38,53,38,53,0,12,1008,436,1008,436,0,12,256,163,187,89,137,62,50,63,69,87,1890,362,1743,382,322,239,322,239,0,12,1421,381,353,230,341,229,12,19,1068,413,1010,417,58,53,147,70,147,70,147,70,0,12,0,12
1500000US110010074041,110010074041,"Block Group 1, Census Tract 74.04, District of Columbia, District of Columbia",2098,635,828,500,757,501,0,12,0,12,0,12,757,501,59,96,44,72,15,24,698,487,698,487,0,12,71,47,59,42,52,41,7,10,12,17,1270,507,1130,526,288,271,288,271,0,12,842,467,73,89,73,89,0,12,769,471,769,471,0,12,140,76,125,73,117,72,8,12,15,17
1500000US110010074042,110010074042,"Block Group 2, Census Tract 74.04, District of Columbia, District of Columbia",1533,675,502,537,502,537,0,12,0,12,0,12,502,537,0,12,0,12,0,12,502,537,464,494,38,51,0,12,0,12,0,12,0,12,0,12,1031,442,912,449,333,328,333,328,0,12,579,399,0,12,0,12,0,12,579,399,526,359,53,68,119,69,106,62,93,61,13,19,13,20
1500000US110010074043,110010074043,"Block Group 3, Census Tract 74.04, District of Columbia, District of Columbia",154,138,84,106,66,104,0,12,0,12,0,12,66,104,0,12,0,12,0,12,66,104,66,104,0,12,18,29,18,29,18,29,0,12,0,12,70,106,63,104,0,12,0,12,0,12,63,104,63,104,63,104,0,12,0,12,0,12,0,12,7,15,7,15,7,15,0,12,0,12
1500000US110010074061,110010074061,"Block Group 1, Census Tract 74.06, District of Columbia, District of Columbia",1759,487,511,281,445,279,50,101,50,101,0,12,395,254,39,44,18,29,21,33,356,253,305,234,51,57,66,56,42,40,42,40,0,12,24,39,1248,455,1072,467,496,400,496,400,0,12,576,273,33,53,33,53,0,12,543,276,529,271,14,22,176,118,117,67,72,47,45,52,59,62
1500000US110010074062,110010074062,"Block Group 2, Census Tract 74.06, District of Columbia, District of Columbia",1190,385,791,333,748,347,0,12,0,12,0,12,748,347,9,14,0,12,9,14,739,346,739,346,0,12,43,53,43,53,43,53,0,12,0,12,399,219,347,220,8,16,8,16,0,12,339,221,35,57,35,57,0,12,304,218,304,218,0,12,52,41,52,41,52,41,0,12,0,12
1500000US110010074071,110010074071,"Block Group 1, Census Tract 74.07, District of Columbia, District of Columbia",807,242,136,100,82,89,0,12,0,12,0,12,82,89,0,12,0,12,0,12,82,89,61,100,21,33,54,48,54,48,54,48,0,12,0,12,671,237,629,246,139,108,139,108,0,12,490,230,0,12,0,12,0,12,490,230,490,230,0,12,42,35,42,35,42,35,0,12,0,12
1500000US110010074072,110010074072,"Block Group 2, Census Tract 74.07, District of Columbia, District of Columbia",2068,236,548,204,403,196,0,12,0,12,0,12,403,196,77,88,57,65,20,30,326,204,316,203,10,17,145,69,131,65,119,68,12,20,14,21,1520,253,1105,253,256,144,256,144,0,12,849,252,169,123,169,123,0,12,680,220,642,208,38,36,415,141,369,115,318,101,51,54,46,45
1500000US110010074081,110010074081,"Block Group 1, Census Tract 74.08, District of Columbia, District of Columbia",2992,410,1594,434,1429,427,23,34,23,34,0,12,1406,426,149,137,121,135,28,32,1257,419,1257,419,0,12,165,66,135,61,130,60,5,8,30,25,1398,320,1127,335,285,242,285,242,0,12,842,261,307,164,297,164,10,15,535,246,528,244,7,13,271,103,245,84,199,76,46,39,26,36
1500000US110010074091,110010074091,"Block Group 1, Census Tract 74.09, District of Columbia, District of Columbia",1099,366,257,262,249,262,0,12,0,12,0,12,249,262,76,134,59,104,17,30,173,220,173,220,0,12,8,13,8,13,8,13,0,12,0,12,842,251,692,278,154,135,154,135,0,12,538,257,82,131,82,131,0,12,456,257,426,255,30,44,150,70,150,70,150,70,0,12,0,12
1500000US110010074092,110010074092,"Block Group 2, Census Tract 74.09, District of Columbia, District of Columbia",1310,353,486,313,409,316,0,12,0,12,0,12,409,316,0,12,0,12,0,12,409,316,409,316,0,12,77,51,77,51,77,51,0,12,0,12,824,225,717,229,96,88,96,88,0,12,621,234,99,136,72,93,27,45,522,211,490,201,32,50,107,66,83,38,62,31,21,31,24,36
1500000US110010074093,110010074093,"Block Group 3, Census Tract 74.09, District of Columbia, District of Columbia",1485,419,460,248,396,256,0,12,0,12,0,12,396,256,123,200,123,200,0,12,273,157,256,157,17,29,64,58,64,58,64,58,0,12,0,12,1025,377,888,381,75,115,75,115,0,12,813,382,23,36,0,12,23,36,790,380,790,380,0,12,137,78,137,78,137,78,0,12,0,12
1500000US110010075021,110010075021,"Block Group 1, Census Tract 75.02, District of Columbia, District of Columbia",3158,640,1537,508,1288,467,0,12,0,12,0,12,1288,467,0,12,0,12,0,12,1288,467,1277,469,11,17,249,180,110,61,110,61,0,12,139,171,1621,455,1329,474,198,147,198,147,0,12,1131,456,222,221,222,221,0,12,909,416,909,416,0,12,292,141,205,76,196,76,9,14,87,113
