"timeframe","geo2010","geo2010_nf","start_date","end_date","PctUnemployed","Pct16andOverEmployed","PctUnemployed_m","Pct16andOverEmployed_m","ucounty","indc"
"2012-16","VA Tract 059 4519",51059451900,"01JAN2012","31DEC2016",4.1,73,4.1,14,"Fairfax",0
"2012-16","VA Tract 059 4520",51059452000,"01JAN2012","31DEC2016",3.8,61,4.5,7.3,"Fairfax",0
"2012-16","VA Tract 059 4521.01",51059452101,"01JAN2012","31DEC2016",4.7,68,3.1,6.5,"Fairfax",0
"2012-16","VA Tract 059 4521.02",51059452102,"01JAN2012","31DEC2016",2.0,63,3.3,8.7,"Fairfax",0
"2012-16","VA Tract 059 4522",51059452200,"01JAN2012","31DEC2016",8.2,69,4.3,4.9,"Fairfax",0
"2012-16","VA Tract 059 4523.01",51059452301,"01JAN2012","31DEC2016",3.5,68,3.5,9.6,"Fairfax",0
"2012-16","VA Tract 059 4523.02",51059452302,"01JAN2012","31DEC2016",9.5,72,4.3,6.6,"Fairfax",0
"2012-16","VA Tract 059 4524",51059452400,"01JAN2012","31DEC2016",6.6,66,4.2,5.8,"Fairfax",0
"2012-16","VA Tract 059 4525.01",51059452501,"01JAN2012","31DEC2016",6.5,64,4.0,5.7,"Fairfax",0
"2012-16","VA Tract 059 4525.02",51059452502,"01JAN2012","31DEC2016",10,70,4.2,6.1,"Fairfax",0
"2012-16","VA Tract 059 4526",51059452600,"01JAN2012","31DEC2016",2.8,75,2.5,4.8,"Fairfax",0
"2012-16","VA Tract 059 4527",51059452700,"01JAN2012","31DEC2016",7.3,69,3.8,5.1,"Fairfax",0
"2012-16","VA Tract 059 4528.01",51059452801,"01JAN2012","31DEC2016",5.0,58,5.1,7.6,"Fairfax",0
"2012-16","VA Tract 059 4528.02",51059452802,"01JAN2012","31DEC2016",2.9,54,4.5,7.9,"Fairfax",0
"2012-16","VA Tract 059 4601",51059460100,"01JAN2012","31DEC2016",4.9,62,3.2,5.3,"Fairfax",0
"2012-16","VA Tract 059 4602",51059460200,"01JAN2012","31DEC2016",4.8,63,3.5,5.8,"Fairfax",0
"2012-16","VA Tract 059 4603",51059460300,"01JAN2012","31DEC2016",2.3,66,4.0,5.3,"Fairfax",0
"2012-16","VA Tract 059 4604",51059460400,"01JAN2012","31DEC2016",3.7,62,3.0,5.5,"Fairfax",0
"2012-16","VA Tract 059 4605.01",51059460501,"01JAN2012","31DEC2016",5.9,56,5.5,4.4,"Fairfax",0
"2012-16","VA Tract 059 4605.02",51059460502,"01JAN2012","31DEC2016",4.5,68,3.3,4.9,"Fairfax",0
"2012-16","VA Tract 059 4606",51059460600,"01JAN2012","31DEC2016",3.3,66,3.1,5.2,"Fairfax",0
"2012-16","VA Tract 059 4607.01",51059460701,"01JAN2012","31DEC2016",0.8,69,3.5,7.9,"Fairfax",0
"2012-16","VA Tract 059 4607.02",51059460702,"01JAN2012","31DEC2016",5.1,66,3.3,5.3,"Fairfax",0
"2012-16","VA Tract 059 4608",51059460800,"01JAN2012","31DEC2016",2.7,73,3.3,8.5,"Fairfax",0
"2012-16","VA Tract 059 4609",51059460900,"01JAN2012","31DEC2016",2.2,65,4.4,5.4,"Fairfax",0
"2012-16","VA Tract 059 4610",51059461000,"01JAN2012","31DEC2016",3.2,72,4.1,6.6,"Fairfax",0
"2012-16","VA Tract 059 4611",51059461100,"01JAN2012","31DEC2016",3.3,64,2.9,6.5,"Fairfax",0
"2012-16","VA Tract 059 4612.01",51059461201,"01JAN2012","31DEC2016",1.2,60,2.9,5.1,"Fairfax",0
"2012-16","VA Tract 059 4612.02",51059461202,"01JAN2012","31DEC2016",2.4,78,2.9,7.8,"Fairfax",0
"2012-16","VA Tract 059 4615",51059461500,"01JAN2012","31DEC2016",5.6,72,3.5,6.1,"Fairfax",0
"2012-16","VA Tract 059 4616.01",51059461601,"01JAN2012","31DEC2016",4.1,70,2.8,4.7,"Fairfax",0
"2012-16","VA Tract 059 4616.02",51059461602,"01JAN2012","31DEC2016",2.4,84,2.7,6.9,"Fairfax",0
"2012-16","VA Tract 059 4617",51059461700,"01JAN2012","31DEC2016",5.3,68,4.0,7.3,"Fairfax",0
"2012-16","VA Tract 059 4618.01",51059461801,"01JAN2012","31DEC2016",2.8,74,6.8,8.8,"Fairfax",0
"2012-16","VA Tract 059 4618.02",51059461802,"01JAN2012","31DEC2016",2.6,81,2.6,7.9,"Fairfax",0
"2012-16","VA Tract 059 4619.01",51059461901,"01JAN2012","31DEC2016",6.3,70,4.0,7.1,"Fairfax",0
"2012-16","VA Tract 059 4619.02",51059461902,"01JAN2012","31DEC2016",10,67,6.7,11,"Fairfax",0
"2012-16","VA Tract 059 4701",51059470100,"01JAN2012","31DEC2016",3.1,51,5.5,5.4,"Fairfax",0
"2012-16","VA Tract 059 4703",51059470300,"01JAN2012","31DEC2016",3.1,62,4.1,6.4,"Fairfax",0
"2012-16","VA Tract 059 4704",51059470400,"01JAN2012","31DEC2016",4.2,60,3.0,4.8,"Fairfax",0
"2012-16","VA Tract 059 4705",51059470500,"01JAN2012","31DEC2016",5.0,57,4.6,6.2,"Fairfax",0
"2012-16","VA Tract 059 4706",51059470600,"01JAN2012","31DEC2016",5.9,65,4.3,8.2,"Fairfax",0
"2012-16","VA Tract 059 4707",51059470700,"01JAN2012","31DEC2016",2.2,64,3.2,4.3,"Fairfax",0
"2012-16","VA Tract 059 4708",51059470800,"01JAN2012","31DEC2016",5.5,62,5.0,6.5,"Fairfax",0
"2012-16","VA Tract 059 4709",51059470900,"01JAN2012","31DEC2016",2.7,59,3.2,6.5,"Fairfax",0
"2012-16","VA Tract 059 4710",51059471000,"01JAN2012","31DEC2016",3.7,75,4.5,7.0,"Fairfax",0
"2012-16","VA Tract 059 4711",51059471100,"01JAN2012","31DEC2016",3.4,70,3.2,6.4,"Fairfax",0
"2012-16","VA Tract 059 4712.01",51059471201,"01JAN2012","31DEC2016",6.3,72,4.0,7.2,"Fairfax",0
"2012-16","VA Tract 059 4712.02",51059471202,"01JAN2012","31DEC2016",2.5,77,3.5,7.7,"Fairfax",0
"2012-16","VA Tract 059 4713.01",51059471301,"01JAN2012","31DEC2016",5.5,81,3.4,6.4,"Fairfax",0
"2012-16","VA Tract 059 4713.03",51059471303,"01JAN2012","31DEC2016",2.6,75,2.5,6.7,"Fairfax",0
"2012-16","VA Tract 059 4713.04",51059471304,"01JAN2012","31DEC2016",5.0,69,5.8,8.7,"Fairfax",0
"2012-16","VA Tract 059 4714.01",51059471401,"01JAN2012","31DEC2016",4.9,72,3.5,7.7,"Fairfax",0
"2012-16","VA Tract 059 4714.02",51059471402,"01JAN2012","31DEC2016",5.5,72,3.6,5.9,"Fairfax",0
"2012-16","VA Tract 059 4801",51059480100,"01JAN2012","31DEC2016",5.1,50,3.9,4.8,"Fairfax",0
"2012-16","VA Tract 059 4802.01",51059480201,"01JAN2012","31DEC2016",2.4,54,3.2,4.8,"Fairfax",0
"2012-16","VA Tract 059 4802.02",51059480202,"01JAN2012","31DEC2016",2.6,77,2.9,7.7,"Fairfax",0
"2012-16","VA Tract 059 4802.03",51059480203,"01JAN2012","31DEC2016",5.7,55,6.8,8.4,"Fairfax",0
"2012-16","VA Tract 059 4803",51059480300,"01JAN2012","31DEC2016",1.4,57,2.7,5.7,"Fairfax",0
"2012-16","VA Tract 059 4804.01",51059480401,"01JAN2012","31DEC2016",3.1,63,3.1,5.2,"Fairfax",0
"2012-16","VA Tract 059 4804.02",51059480402,"01JAN2012","31DEC2016",5.3,61,3.1,4.8,"Fairfax",0
"2012-16","VA Tract 059 4805.01",51059480501,"01JAN2012","31DEC2016",1.5,74,3.3,8.0,"Fairfax",0
"2012-16","VA Tract 059 4805.02",51059480502,"01JAN2012","31DEC2016",4.2,72,2.6,4.7,"Fairfax",0
"2012-16","VA Tract 059 4805.03",51059480503,"01JAN2012","31DEC2016",2.5,74,3.2,6.8,"Fairfax",0
"2012-16","VA Tract 059 4805.04",51059480504,"01JAN2012","31DEC2016",2.9,73,5.1,7.4,"Fairfax",0
"2012-16","VA Tract 059 4805.05",51059480505,"01JAN2012","31DEC2016",4.5,81,3.9,8.3,"Fairfax",0
"2012-16","VA Tract 059 4808.01",51059480801,"01JAN2012","31DEC2016",9.5,72,4.8,6.2,"Fairfax",0
"2012-16","VA Tract 059 4808.02",51059480802,"01JAN2012","31DEC2016",1.9,76,3.0,7.1,"Fairfax",0
"2012-16","VA Tract 059 4809.01",51059480901,"01JAN2012","31DEC2016",5.1,79,2.6,5.3,"Fairfax",0
"2012-16","VA Tract 059 4809.02",51059480902,"01JAN2012","31DEC2016",5.2,78,3.3,13,"Fairfax",0
"2012-16","VA Tract 059 4809.03",51059480903,"01JAN2012","31DEC2016",6.4,70,4.0,7.6,"Fairfax",0
"2012-16","VA Tract 059 4810",51059481000,"01JAN2012","31DEC2016",7.2,76,3.7,6.4,"Fairfax",0
"2012-16","VA Tract 059 4811.01",51059481101,"01JAN2012","31DEC2016",4.2,78,4.8,10,"Fairfax",0
"2012-16","VA Tract 059 4811.02",51059481102,"01JAN2012","31DEC2016",6.3,81,4.3,9.7,"Fairfax",0
"2012-16","VA Tract 059 4811.03",51059481103,"01JAN2012","31DEC2016",6.8,69,5.4,7.2,"Fairfax",0
"2012-16","VA Tract 059 4811.04",51059481104,"01JAN2012","31DEC2016",0.9,74,4.0,7.0,"Fairfax",0
"2012-16","VA Tract 059 4811.05",51059481105,"01JAN2012","31DEC2016",1.5,79,2.7,4.0,"Fairfax",0
"2012-16","VA Tract 059 4811.06",51059481106,"01JAN2012","31DEC2016",2.0,70,2.8,4.9,"Fairfax",0
"2012-16","VA Tract 059 4812.01",51059481201,"01JAN2012","31DEC2016",5.2,68,8.7,9.7,"Fairfax",0
"2012-16","VA Tract 059 4812.02",51059481202,"01JAN2012","31DEC2016",9.4,72,3.5,6.5,"Fairfax",0
"2012-16","VA Tract 059 4814",51059481400,"01JAN2012","31DEC2016",4.6,70,2.9,6.3,"Fairfax",0
"2012-16","VA Tract 059 4815",51059481500,"01JAN2012","31DEC2016",2.8,64,5.5,6.4,"Fairfax",0
"2012-16","VA Tract 059 4816",51059481600,"01JAN2012","31DEC2016",3.3,62,4.7,5.7,"Fairfax",0
"2012-16","VA Tract 059 4817.01",51059481701,"01JAN2012","31DEC2016",3.4,69,2.7,4.6,"Fairfax",0
"2012-16","VA Tract 059 4817.02",51059481702,"01JAN2012","31DEC2016",0.8,73,2.3,5.8,"Fairfax",0
"2012-16","VA Tract 059 4819",51059481900,"01JAN2012","31DEC2016",3.2,68,3.1,7.1,"Fairfax",0
"2012-16","VA Tract 059 4820.01",51059482001,"01JAN2012","31DEC2016",4.5,67,3.3,5.2,"Fairfax",0
"2012-16","VA Tract 059 4820.02",51059482002,"01JAN2012","31DEC2016",5.4,71,3.7,6.4,"Fairfax",0
"2012-16","VA Tract 059 4821",51059482100,"01JAN2012","31DEC2016",4.7,68,4.2,7.4,"Fairfax",0
"2012-16","VA Tract 059 4822.01",51059482201,"01JAN2012","31DEC2016",5.5,72,4.7,7.1,"Fairfax",0
"2012-16","VA Tract 059 4822.02",51059482202,"01JAN2012","31DEC2016",2.8,72,3.3,7.0,"Fairfax",0
"2012-16","VA Tract 059 4822.03",51059482203,"01JAN2012","31DEC2016",0.6,66,2.4,8.1,"Fairfax",0
"2012-16","VA Tract 059 4823.01",51059482301,"01JAN2012","31DEC2016",1.5,76,2.4,8.0,"Fairfax",0
"2012-16","VA Tract 059 4823.02",51059482302,"01JAN2012","31DEC2016",8.1,74,4.3,6.8,"Fairfax",0
"2012-16","VA Tract 059 4823.03",51059482303,"01JAN2012","31DEC2016",1.0,76,2.7,7.4,"Fairfax",0
"2012-16","VA Tract 059 4824",51059482400,"01JAN2012","31DEC2016",5.0,64,5.1,6.4,"Fairfax",0
"2012-16","VA Tract 059 4825.01",51059482501,"01JAN2012","31DEC2016",4.6,81,3.3,5.6,"Fairfax",0
"2012-16","VA Tract 059 4825.02",51059482502,"01JAN2012","31DEC2016",4.3,75,3.5,6.0,"Fairfax",0
"2012-16","VA Tract 059 4825.03",51059482503,"01JAN2012","31DEC2016",4.3,74,2.6,5.3,"Fairfax",0
"2012-16","VA Tract 059 4825.04",51059482504,"01JAN2012","31DEC2016",6.3,71,3.5,4.9,"Fairfax",0
"2012-16","VA Tract 059 4826.01",51059482601,"01JAN2012","31DEC2016",8.2,73,4.0,4.8,"Fairfax",0
"2012-16","VA Tract 059 4826.02",51059482602,"01JAN2012","31DEC2016",5.2,67,3.6,5.5,"Fairfax",0
"2012-16","VA Tract 059 4901.01",51059490101,"01JAN2012","31DEC2016",5.7,66,3.3,6.3,"Fairfax",0
"2012-16","VA Tract 059 4901.03",51059490103,"01JAN2012","31DEC2016",5.4,74,3.0,4.2,"Fairfax",0
"2012-16","VA Tract 059 4905.01",51059490501,"01JAN2012","31DEC2016",4.0,79,4.0,7.3,"Fairfax",0
"2012-16","VA Tract 059 4905.02",51059490502,"01JAN2012","31DEC2016",8.2,61,3.8,5.6,"Fairfax",0
"2012-16","VA Tract 059 4910",51059491000,"01JAN2012","31DEC2016",2.5,67,5.7,6.3,"Fairfax",0
"2012-16","VA Tract 059 4911.01",51059491101,"01JAN2012","31DEC2016",3.7,65,3.4,6.0,"Fairfax",0
"2012-16","VA Tract 059 4911.02",51059491102,"01JAN2012","31DEC2016",3.8,68,3.8,6.8,"Fairfax",0
"2012-16","VA Tract 059 4911.03",51059491103,"01JAN2012","31DEC2016",7.2,70,4.4,6.6,"Fairfax",0
"2012-16","VA Tract 059 4912.01",51059491201,"01JAN2012","31DEC2016",3.6,80,3.2,7.7,"Fairfax",0
"2012-16","VA Tract 059 4912.02",51059491202,"01JAN2012","31DEC2016",3.6,78,5.6,9.5,"Fairfax",0
"2012-16","VA Tract 059 4913.01",51059491301,"01JAN2012","31DEC2016",3.5,70,2.7,6.9,"Fairfax",0
"2012-16","VA Tract 059 4913.02",51059491302,"01JAN2012","31DEC2016",4.7,76,3.4,6.9,"Fairfax",0
"2012-16","VA Tract 059 4913.03",51059491303,"01JAN2012","31DEC2016",5.5,72,3.7,5.8,"Fairfax",0
"2012-16","VA Tract 059 4914.01",51059491401,"01JAN2012","31DEC2016",6.7,75,3.4,5.6,"Fairfax",0
"2012-16","VA Tract 059 4914.02",51059491402,"01JAN2012","31DEC2016",5.8,72,3.5,6.2,"Fairfax",0
"2012-16","VA Tract 059 4914.03",51059491403,"01JAN2012","31DEC2016",2.8,68,3.4,6.1,"Fairfax",0
"2012-16","VA Tract 059 4914.04",51059491404,"01JAN2012","31DEC2016",1.3,80,2.6,6.2,"Fairfax",0
"2012-16","VA Tract 059 4914.05",51059491405,"01JAN2012","31DEC2016",5.9,72,4.5,6.1,"Fairfax",0
"2012-16","VA Tract 059 4915.01",51059491501,"01JAN2012","31DEC2016",2.6,73,2.7,6.7,"Fairfax",0
"2012-16","VA Tract 059 4915.02",51059491502,"01JAN2012","31DEC2016",2.6,71,2.8,5.1,"Fairfax",0
"2012-16","VA Tract 059 4916.01",51059491601,"01JAN2012","31DEC2016",9.7,66,4.7,6.6,"Fairfax",0
"2012-16","VA Tract 059 4916.02",51059491602,"01JAN2012","31DEC2016",8.3,66,3.4,6.2,"Fairfax",0
"2012-16","VA Tract 059 4917.01",51059491701,"01JAN2012","31DEC2016",3.3,74,3.3,5.8,"Fairfax",0
"2012-16","VA Tract 059 4917.02",51059491702,"01JAN2012","31DEC2016",4.5,81,3.1,5.7,"Fairfax",0
"2012-16","VA Tract 059 4917.03",51059491703,"01JAN2012","31DEC2016",3.8,85,4.0,8.0,"Fairfax",0
"2012-16","VA Tract 059 4917.04",51059491704,"01JAN2012","31DEC2016",5.0,72,4.0,6.5,"Fairfax",0
"2012-16","VA Tract 059 4917.05",51059491705,"01JAN2012","31DEC2016",3.0,75,3.1,5.8,"Fairfax",0
"2012-16","VA Tract 059 4918.01",51059491801,"01JAN2012","31DEC2016",4.1,81,4.4,8.8,"Fairfax",0
"2012-16","VA Tract 059 4918.02",51059491802,"01JAN2012","31DEC2016",2.3,72,4.3,8.8,"Fairfax",0
"2012-16","VA Tract 059 4918.03",51059491803,"01JAN2012","31DEC2016",2.6,71,2.7,7.7,"Fairfax",0
"2012-16","VA Tract 059 4920",51059492000,"01JAN2012","31DEC2016",4.0,61,3.4,6.6,"Fairfax",0
"2012-16","VA Tract 059 4921",51059492100,"01JAN2012","31DEC2016",5.7,63,3.8,5.1,"Fairfax",0
"2012-16","VA Tract 059 4922.01",51059492201,"01JAN2012","31DEC2016",3.1,64,3.9,5.3,"Fairfax",0
"2012-16","VA Tract 059 4922.02",51059492202,"01JAN2012","31DEC2016",3.9,66,3.1,5.6,"Fairfax",0
"2012-16","VA Tract 059 4922.03",51059492203,"01JAN2012","31DEC2016",8.0,67,4.3,6.1,"Fairfax",0
"2012-16","VA Tract 059 4923",51059492300,"01JAN2012","31DEC2016",3.0,73,3.5,7.0,"Fairfax",0
"2012-16","VA Tract 059 4924",51059492400,"01JAN2012","31DEC2016",2.1,80,2.7,5.9,"Fairfax",0
"2012-16","VA Tract 059 4925",51059492500,"01JAN2012","31DEC2016",5.7,58,3.4,5.4,"Fairfax",0
"2012-16","VA Tract 061 9301",51061930100,"01JAN2012","31DEC2016",2.7,68,3.5,7.5,"Fauquier",0
"2012-16","VA Tract 061 9302.03",51061930203,"01JAN2012","31DEC2016",5.0,64,4.8,5.1,"Fauquier",0
"2012-16","VA Tract 061 9302.04",51061930204,"01JAN2012","31DEC2016",2.6,63,3.9,4.9,"Fauquier",0
"2012-16","VA Tract 061 9302.05",51061930205,"01JAN2012","31DEC2016",1.5,60,6.3,6.3,"Fauquier",0
"2012-16","VA Tract 061 9302.06",51061930206,"01JAN2012","31DEC2016",6.4,57,6.1,6.7,"Fauquier",0
"2012-16","VA Tract 061 9302.07",51061930207,"01JAN2012","31DEC2016",2.3,75,5.7,9.4,"Fauquier",0
"2012-16","VA Tract 061 9303.02",51061930302,"01JAN2012","31DEC2016",5.2,64,3.4,4.9,"Fauquier",0
"2012-16","VA Tract 061 9303.03",51061930303,"01JAN2012","31DEC2016",7.0,58,4.5,5.8,"Fauquier",0
"2012-16","VA Tract 061 9303.04",51061930304,"01JAN2012","31DEC2016",4.0,57,4.7,6.0,"Fauquier",0
"2012-16","VA Tract 061 9304.01",51061930401,"01JAN2012","31DEC2016",3.6,66,3.5,4.2,"Fauquier",0
"2012-16","VA Tract 061 9304.02",51061930402,"01JAN2012","31DEC2016",4.0,62,3.2,5.3,"Fauquier",0
"2012-16","VA Tract 061 9304.03",51061930403,"01JAN2012","31DEC2016",2.1,69,2.4,6.0,"Fauquier",0
"2012-16","VA Tract 061 9307.03",51061930703,"01JAN2012","31DEC2016",7.0,67,4.1,6.5,"Fauquier",0
"2012-16","VA Tract 061 9307.04",51061930704,"01JAN2012","31DEC2016",3.8,67,3.3,5.4,"Fauquier",0
"2012-16","VA Tract 061 9307.05",51061930705,"01JAN2012","31DEC2016",2.2,73,3.2,7.4,"Fauquier",0
"2012-16","VA Tract 061 9307.06",51061930706,"01JAN2012","31DEC2016",4.7,72,2.9,5.6,"Fauquier",0
"2012-16","VA Tract 061 9307.07",51061930707,"01JAN2012","31DEC2016",5.6,66,5.0,5.9,"Fauquier",0
"2012-16","VA Tract 107 6101.01",51107610101,"01JAN2012","31DEC2016",3.0,68,2.7,5.2,"Loudoun",0
"2012-16","VA Tract 107 6101.02",51107610102,"01JAN2012","31DEC2016",2.4,77,2.9,4.8,"Loudoun",0
"2012-16","VA Tract 107 6102.01",51107610201,"01JAN2012","31DEC2016",4.5,64,3.3,5.3,"Loudoun",0
"2012-16","VA Tract 107 6102.02",51107610202,"01JAN2012","31DEC2016",4.1,74,2.9,5.1,"Loudoun",0
"2012-16","VA Tract 107 6103",51107610300,"01JAN2012","31DEC2016",5.7,67,2.9,5.9,"Loudoun",0
"2012-16","VA Tract 107 6104",51107610400,"01JAN2012","31DEC2016",2.5,68,2.6,5.3,"Loudoun",0
"2012-16","VA Tract 107 6105.03",51107610503,"01JAN2012","31DEC2016",3.6,74,3.3,3.6,"Loudoun",0
"2012-16","VA Tract 107 6105.04",51107610504,"01JAN2012","31DEC2016",4.3,78,2.5,6.1,"Loudoun",0
"2012-16","VA Tract 107 6105.05",51107610505,"01JAN2012","31DEC2016",5.3,76,3.8,9.1,"Loudoun",0
"2012-16","VA Tract 107 6105.06",51107610506,"01JAN2012","31DEC2016",2.6,76,2.8,3.6,"Loudoun",0
"2012-16","VA Tract 107 6105.07",51107610507,"01JAN2012","31DEC2016",7.6,65,3.6,6.0,"Loudoun",0
"2012-16","VA Tract 107 6106.01",51107610601,"01JAN2012","31DEC2016",4.1,71,2.9,6.0,"Loudoun",0
"2012-16","VA Tract 107 6106.02",51107610602,"01JAN2012","31DEC2016",4.7,72,5.2,4.6,"Loudoun",0
"2012-16","VA Tract 107 6106.03",51107610603,"01JAN2012","31DEC2016",1.8,76,3.6,8.1,"Loudoun",0
"2012-16","VA Tract 107 6106.04",51107610604,"01JAN2012","31DEC2016",5.0,67,3.8,5.8,"Loudoun",0
"2012-16","VA Tract 107 6107.01",51107610701,"01JAN2012","31DEC2016",5.1,72,3.6,4.3,"Loudoun",0
"2012-16","VA Tract 107 6107.02",51107610702,"01JAN2012","31DEC2016",4.4,71,3.0,6.7,"Loudoun",0
"2012-16","VA Tract 107 6107.03",51107610703,"01JAN2012","31DEC2016",1.7,65,2.7,6.2,"Loudoun",0
"2012-16","VA Tract 107 6108",51107610800,"01JAN2012","31DEC2016",6.3,65,4.4,6.7,"Loudoun",0
"2012-16","VA Tract 107 6109",51107610900,"01JAN2012","31DEC2016",7.8,61,5.1,7.0,"Loudoun",0
"2012-16","VA Tract 107 6110.02",51107611002,"01JAN2012","31DEC2016",2.6,85,2.7,16,"Loudoun",0
"2012-16","VA Tract 107 6110.04",51107611004,"01JAN2012","31DEC2016",2.7,76,2.4,4.8,"Loudoun",0
"2012-16","VA Tract 107 6110.05",51107611005,"01JAN2012","31DEC2016",2.9,76,3.2,6.7,"Loudoun",0
"2012-16","VA Tract 107 6110.06",51107611006,"01JAN2012","31DEC2016",3.0,78,2.8,5.9,"Loudoun",0
"2012-16","VA Tract 107 6110.09",51107611009,"01JAN2012","31DEC2016",3.4,73,2.8,5.3,"Loudoun",0
"2012-16","VA Tract 107 6110.10",51107611010,"01JAN2012","31DEC2016",7.3,18,21,7.2,"Loudoun",0
"2012-16","VA Tract 107 6110.11",51107611011,"01JAN2012","31DEC2016",2.4,83,3.3,7.9,"Loudoun",0
"2012-16","VA Tract 107 6110.12",51107611012,"01JAN2012","31DEC2016",4.2,71,3.0,5.8,"Loudoun",0
"2012-16","VA Tract 107 6110.13",51107611013,"01JAN2012","31DEC2016",4.0,73,3.2,6.4,"Loudoun",0
"2012-16","VA Tract 107 6110.14",51107611014,"01JAN2012","31DEC2016",2.5,81,2.8,6.6,"Loudoun",0
"2012-16","VA Tract 107 6110.15",51107611015,"01JAN2012","31DEC2016",2.1,73,4.5,5.8,"Loudoun",0
"2012-16","VA Tract 107 6110.16",51107611016,"01JAN2012","31DEC2016",2.0,62,3.5,7.6,"Loudoun",0
"2012-16","VA Tract 107 6110.17",51107611017,"01JAN2012","31DEC2016",7.8,64,5.9,6.5,"Loudoun",0
"2012-16","VA Tract 107 6110.18",51107611018,"01JAN2012","31DEC2016",1.9,55,5.3,7.5,"Loudoun",0
"2012-16","VA Tract 107 6110.19",51107611019,"01JAN2012","31DEC2016",4.2,72,2.5,4.5,"Loudoun",0
"2012-16","VA Tract 107 6110.20",51107611020,"01JAN2012","31DEC2016",2.8,79,2.9,7.6,"Loudoun",0
"2012-16","VA Tract 107 6110.21",51107611021,"01JAN2012","31DEC2016",3.2,80,2.6,4.2,"Loudoun",0
"2012-16","VA Tract 107 6110.22",51107611022,"01JAN2012","31DEC2016",3.7,76,2.8,4.8,"Loudoun",0
"2012-16","VA Tract 107 6110.23",51107611023,"01JAN2012","31DEC2016",2.2,79,2.5,5.4,"Loudoun",0
"2012-16","VA Tract 107 6110.24",51107611024,"01JAN2012","31DEC2016",4.3,75,3.0,6.0,"Loudoun",0
"2012-16","VA Tract 107 6110.25",51107611025,"01JAN2012","31DEC2016",3.4,79,2.1,4.8,"Loudoun",0
"2012-16","VA Tract 107 6111.01",51107611101,"01JAN2012","31DEC2016",6.8,72,3.9,6.2,"Loudoun",0
"2012-16","VA Tract 107 6111.02",51107611102,"01JAN2012","31DEC2016",3.0,74,3.3,5.9,"Loudoun",0
"2012-16","VA Tract 107 6112.02",51107611202,"01JAN2012","31DEC2016",3.7,63,3.0,5.8,"Loudoun",0
"2012-16","VA Tract 107 6112.04",51107611204,"01JAN2012","31DEC2016",8.2,72,4.0,6.2,"Loudoun",0
"2012-16","VA Tract 107 6112.05",51107611205,"01JAN2012","31DEC2016",4.1,75,2.7,7.2,"Loudoun",0
"2012-16","VA Tract 107 6112.06",51107611206,"01JAN2012","31DEC2016",2.4,78,2.4,7.1,"Loudoun",0
"2012-16","VA Tract 107 6112.07",51107611207,"01JAN2012","31DEC2016",3.7,77,2.7,6.3,"Loudoun",0
"2012-16","VA Tract 107 6112.08",51107611208,"01JAN2012","31DEC2016",4.3,73,2.9,5.6,"Loudoun",0
"2012-16","VA Tract 107 6112.09",51107611209,"01JAN2012","31DEC2016",7.8,62,3.9,6.1,"Loudoun",0
"2012-16","VA Tract 107 6113",51107611300,"01JAN2012","31DEC2016",3.7,76,3.0,8.7,"Loudoun",0
"2012-16","VA Tract 107 6114",51107611400,"01JAN2012","31DEC2016",4.1,70,3.5,4.9,"Loudoun",0
"2012-16","VA Tract 107 6115.01",51107611501,"01JAN2012","31DEC2016",9.2,81,6.6,11,"Loudoun",0
"2012-16","VA Tract 107 6115.02",51107611502,"01JAN2012","31DEC2016",4.5,71,2.9,5.4,"Loudoun",0
"2012-16","VA Tract 107 6116.01",51107611601,"01JAN2012","31DEC2016",2.0,80,2.5,4.7,"Loudoun",0
"2012-16","VA Tract 107 6116.02",51107611602,"01JAN2012","31DEC2016",3.3,79,3.7,8.5,"Loudoun",0
"2012-16","VA Tract 107 6117",51107611700,"01JAN2012","31DEC2016",2.6,79,2.6,5.8,"Loudoun",0
"2012-16","VA Tract 107 6118.01",51107611801,"01JAN2012","31DEC2016",4.0,80,2.8,6.6,"Loudoun",0
"2012-16","VA Tract 107 6118.02",51107611802,"01JAN2012","31DEC2016",5.3,76,2.7,4.2,"Loudoun",0
"2012-16","VA Tract 107 6118.03",51107611803,"01JAN2012","31DEC2016",3.8,74,2.7,5.2,"Loudoun",0
"2012-16","VA Tract 107 6118.04",51107611804,"01JAN2012","31DEC2016",3.2,72,3.0,2.8,"Loudoun",0
"2012-16","VA Tract 107 6118.05",51107611805,"01JAN2012","31DEC2016",2.6,74,2.7,4.8,"Loudoun",0
"2012-16","VA Tract 107 6118.06",51107611806,"01JAN2012","31DEC2016",2.0,71,2.0,4.7,"Loudoun",0
"2012-16","VA Tract 107 6119",51107611900,"01JAN2012","31DEC2016",2.1,82,1.9,5.2,"Loudoun",0
"2012-16","VA Tract 153 9001",51153900100,"01JAN2012","31DEC2016",4.7,71,5.1,7.9,"Prince William",0
"2012-16","VA Tract 153 9002.01",51153900201,"01JAN2012","31DEC2016",6.7,70,5.7,8.0,"Prince William",0
"2012-16","VA Tract 153 9002.02",51153900202,"01JAN2012","31DEC2016",4.5,69,3.8,6.5,"Prince William",0
"2012-16","VA Tract 153 9002.03",51153900203,"01JAN2012","31DEC2016",7.3,76,4.2,7.5,"Prince William",0
"2012-16","VA Tract 153 9003",51153900300,"01JAN2012","31DEC2016",4.6,73,2.8,5.3,"Prince William",0
